node,stake
413,43504316940124
414,48790392232238
415,3797663700455
416,3495892893491
417,22787775399322
418,3710830920450
419,17045726768147
420,3565448585065
421,9416980388485
422,8772581566032
423,24923774416617
424,2916455133697
425,34622825499907
426,22844011566924
427,35243735163894
428,15830788822492
429,3571419096482
430,7559351732703
431,7246665020238
432,6638339145291
433,7151375371033
434,15107455840240
435,3537291647425
436,3428564600232
437,2694402454075
438,3366345982014
439,4656105982339
440,3544895943631
441,4190913731183
442,3309339840237
443,1797499100625
444,3404591516962
445,15894299360045
446,3571647268833
447,15544303486408
448,3028492346394
449,3109675847761
450,2997156222376
451,6260909720932
452,2661192910553
453,3352820739328
454,3200009575065
455,14999614254496
456,3135439874986
457,3017701873473
458,3181475467847
459,2906807631033
460,64860895550726
461,8375078512541
462,3086255536671
463,3159835176572
464,50268730663041
465,20452848715669
466,30198619521009
467,40303005965373
468,1411787250396
469,17939725288426
470,2993366691366
471,20747023046731
472,2852655632306
473,2793427160122
474,4411373722233
475,2994634970190
476,2669221896076
477,2799232339285
478,2760597194893
479,21066297895418
480,1166481244407
481,2689383866076
482,2724235628087
483,2627252757574
484,2464300968965
485,1557791463468
486,3054983115384
487,28524193165253
488,2750762754730
489,4908752739218
490,2713844579120
491,2329777868940
492,5441030870339
493,4426468432737
494,2223400563733
495,2335836590058
496,2458922758794
497,2332656695107
498,2618578844067
499,63877667095428
500,2617518759287
501,2402079387814
502,2786983908358
503,2059276864083
504,4113740082071
505,2664057047827
506,2091242610457
507,2343048955516
508,2751959232146
509,2089115576954
510,2302210281788
511,5885856607951
512,2424841220552
513,1317606257067
514,3285137394991
515,2441918960932
516,2312616040840
517,2097246633910
518,2221949152050
519,29772636457292
520,2048427221718
521,18840000552537
522,25064533808001
523,2085924094530
524,2058958194997
525,29497609184633
526,35680156089756
527,1905632860103
528,2333150044093
529,6782574002869
530,19742858004251
531,2063891560173
532,2148339277365
533,1911837975021
534,1835009113529
535,1919136953497
536,2087183625313
537,1890357821681
538,2838659021638
539,1825432296949
540,42134782151908
541,1901330890933
542,2198828032018
543,2260923564292
544,8842042431724
545,1724875279586
546,1805547345041
547,1298892767363
548,1829638612152
549,17256976697828
550,15139212370926
551,1799997700010
552,1685611177533
553,1741898881704
554,61385972557580
555,1694673294660
556,2222358754077
557,1744757753095
558,2251076044641
559,2556032491089
560,2033498235905
561,1338275027881
562,35224342982996
563,1978355621372
564,1419045378573
565,1745196825843
566,1536816260805
567,1538322801358
568,2260248611598
569,1071248188333
570,1614196359418
571,13020289631321
572,1570152715224
573,1562292512906
574,1696342570592
575,2211510994879
576,1629042365235
577,1701297259846
578,1750063276633
579,1598855513747
580,1646245354229
581,1488551381898
582,1449776470737
583,1472518054589
584,1725987527880
585,1425924778700
586,1460318571652
587,1567486248725
588,2196990168750
589,1635364386165
590,216087909923
591,1954195265501
592,1487867126719
593,2233961267360
594,322931024247
595,1630853822463
596,1693893526381
597,1242178001155
598,2971498734419
599,1485803635913
600,1811763911507
601,1393813173549
602,1506642336388
603,1378980891527
604,1442833663036
605,1036324721243
606,1436584933005
607,1326028541738
608,768852253401
609,1380384798330
610,1364636157530
611,1458921358957
612,7443617438745
613,2013298226958
614,21274182581043
615,1364949694573
616,1243628707767
617,1317079446736
618,1183836644328
619,1258035533441
620,1141003057222
621,1480318927265
622,4470521489943
623,1546654152806
624,1288192157403
625,5662153756764
626,2424158957355
627,1992530077243
628,1304344821713
629,1567689937675
630,18065956891910
631,1264934117424
632,15347476710576
633,2094286364440
634,1075766133220
635,976713788901
636,1198271246756
637,1227734384009
638,1098226746051
639,3151404462808
640,1729804673741
641,1109698574626
642,1328944733975
643,1160548899253
644,1269937697816
645,8671193154362
646,1115857127834
647,17551721370574
648,4356213614285
649,1190943234250
650,630470878376
651,21052067394969
652,15106158335434
653,14593710038289
654,8068229678609
655,2132497743836
656,15120872114906
657,43329731033865
658,1061630861796
659,1656419761473
660,1072545061135
661,1056545665813
662,1094503259444
663,2056788413399
664,3939302606635
665,200949357787
666,1083157627265
667,1157370062873
668,4053506099218
669,1138650190576
670,1197566151226
671,1207782190780
672,1777921112819
673,55880509468013
674,1208814111959
675,1149872708167
676,1123047085532
677,964451014547
678,979234572491
679,870596562041
680,1465698118207
681,1215267800185
682,948918104824
683,888222222188
684,65348844777884
685,1032236397887
686,858863633628
687,927758545950
688,3562504660570
689,1002341499336
690,968646926477
691,1154674227153
692,3008650006916
693,1164151835301
694,1709714256972
695,988424616002
696,811177864989
697,814671515018
698,829459911586
699,814536168249
700,860923076707
701,745525740450
702,777421207794
703,957037577044
704,765917929592
705,1094334532177
706,932917447598
707,1239498622104
708,655701420533
709,905128388453
710,1001656568002
711,775149968143
712,1479589525602
713,921053269722
714,650669871856
715,812590597045
716,920057123634
717,804398664740
718,753056735576
719,675646923091
720,3221789767298
721,818152073085
722,669039652820
723,733812772876
724,634200766913
725,818393344411
726,861221927632
727,642274200825
728,3941247228396
729,644393791310
730,656899628206
731,708642509771
732,1423461060526
733,1017406009149
734,5128668475917
735,745107400753
736,793156706579
737,799083572779
738,890912097109
739,788920741462
740,625433166214
741,788602577934
742,798555802688
743,658070403074
744,552702110477
745,841459355897
746,814766237789
747,752744200816
748,504843065542
749,535296375529
750,539940700962
751,645454705840
752,744732791761
753,563063141630
754,726099620770
755,532074106249
756,581015479930
757,819168859936
758,2940779404167
759,8834257213546
760,562420295220
761,2467621958461
762,19157816969295
763,557250231755
764,785565694430
765,6183669536972
766,686733624674
767,706940125315
768,638560537369
769,435315951721
770,1112633696595
771,2109442290501
772,1530119130564
773,664699866803
774,2759700843509
775,581996288101
776,599703772775
777,495363971803
778,562518596509
779,445393719862
780,377720442244
781,483501243829
782,498531362035
783,1250306810821
784,324929458939
785,1069889541898
786,533773929061
787,599710163338
788,598293419488
789,501080458102
790,809870942212
791,440637846011
792,41933213459949
793,431016330018
794,525409939845
795,431663756102
796,4104766837639
797,575340812380
798,1102838456506
799,616394764333
800,529146079046
801,311152989649
802,548449815714
803,531508912687
804,376710033234
805,417897392107
806,1033471266645
807,532108513031
808,315966836708
809,439549597622
810,440323274712
811,384462549517
812,352617945972
813,352071694864
814,462471074407
815,355786715521
816,1170519578378
817,808923509076
818,388135242536
819,478309978946
820,375670482591
821,3162719832273
822,330065559601
823,320688811296
824,435696841108
825,451208119833
826,296708810758
827,562130309196
828,385029829145
829,2484483644691
830,715423446857
831,406691957884
832,378529812833
833,294320482379
834,236585012721
835,3412172067350
836,1165178932975
837,22555788945787
838,1108686966022
839,283283705522
840,649348253087
841,351807982790
842,366763428215
843,375914519235
844,249970363439
845,249380682671
846,3203228052245
847,14375989488103
848,475136067791
849,709725181088
850,7441231977609
851,264114703954
852,251532600732
853,322493126627
854,1259233591950
855,371096586761
856,1189286128847
857,859658347470
858,1491699173041
859,340341647051
860,663232886844
861,599568342368
862,2739313367972
863,341787560643
864,441918643464
865,211500773268
866,240541282887
867,227595173189
868,300444143586
869,553770873242
870,232083040022
871,573128867623
872,205492512453
873,302490513610
874,334165538780
875,303106727039
876,261878228982
877,350569539617
878,206212297900
879,822055746759
880,1319814591817
881,2183049446870
882,373434681337
883,580357483317
884,741497005106
885,397620148263
886,326454202950
887,205816479602
888,250978470242
889,220009440718
890,480652380096
891,223378670581
892,484485665030
893,223009700724
894,272583211806
895,388910824655
896,241253501584
897,1162617004456
898,281540558493
899,266727163099
900,204177645754
901,239578083841
902,290869431048
903,297433735299
904,2441862320667
905,534546015561
906,684845406532
907,210435261747
908,170824980245
909,147937747027
910,2137610188185
911,349882725065
912,14597933240337
913,339789027448
914,313553020023
915,364143617541
916,217437781381
917,285190315730
918,114321917608
919,632608414189
920,215691665539
921,288302477130
922,6356885471800
923,242842632750
924,276638145827
925,1156999535429
926,296833491773
927,229449006472
928,222116798659
929,154800997091
930,447399949732
931,321502496561
932,258646448018
933,333122284448
934,2461265124349
935,220325335128
936,805371207804
937,1007229661531
938,216929058964
939,261905865340
940,352794668215
941,249949529275
942,864417180150
943,3039235129175
944,226843891378
945,2379885653171
946,350695000422
947,260087167891
948,86210493617
949,217711386526
950,236197569676
951,201805206366
952,3940335559374
953,6021421585947
954,1617362732109
955,252086396864
956,1035834629733
957,531267786726
958,7253634249380
959,68401140722550
960,1197368762452
961,378859488776
962,344100419416
963,1109118131353
964,223183454542
965,478280492935
966,231238367871
967,66519879924631
968,234085244149
969,4562897698403
970,60104126363
971,297292513448
972,133856105483
973,1218437835157
974,378566417111
975,2004252998765
976,3230590460948
977,66455867174660
978,66623041747998
979,66919501223747
980,3046510069985
981,469126918914
982,3982156779020
983,9044595808277
984,235910483076
985,122424950930
986,307735062042
987,741135256815
988,5719618183668
989,37833737539
990,603623146577
991,216561283137
992,415257497151
993,68428116026374
994,14929903625
995,27767835474549
996,322183842481
997,205874033924
998,35841657267666
999,625796228072
1000,48363620194134
1001,50236565243084
1002,47189872482398
1003,43029369505923
1004,40934034151757
1005,44058313151840
1006,44721800566745
1007,44913788406021
1008,41607343470410
1009,41705220374546
1010,241571999813
1011,28154356556
1012,31820783241954
1013,325452831417
1014,5365800386116
1015,1424566665475
1016,4402111563130
1017,49145891464943
1018,206941591339
1019,339556807423
1020,119151108435
1021,348738899615
1022,69548376710
1023,338033690499
1024,59651496280749
1025,205057707194
1026,55456054191818
1027,249007994229
1028,208515402836
1029,236993993249
1030,2933417602352
1031,39587961897866
1032,24390223636121
1033,200168775267
1034,1335676184613
1035,36165014839
1036,492580423039
1037,220487727607
1038,1006888058937
1039,376653158434
1040,1047712694003
1041,22566499716
1042,231380482182
1043,340260584313
1044,984194637194
1045,12834198112
1046,371153089452
1047,207103319217
1048,796920042787
1049,20134024783088
1050,311149551295
1051,370257471054
1052,292224301849
1053,916144654893
1054,453971385137
1055,609283494037
1056,354690890888
1057,684012670337
1058,20393524936169
1059,4510315997914
1060,478148745971
1061,257882979696
1062,1385975536116
1063,441393111950
1064,666813524093
1065,1151138384189
1066,18228487587
1067,6946435135324
1068,1787243082793
1069,62016542670
1070,99962137009
1071,12152261949050
1072,556091635230
1073,323671436653
1074,738604670381
1075,243316891311
1076,848886903030
1077,5615140005514
1078,67217494469764
1079,68138273192279
1080,3184432399373
1081,47845347562
1082,1435464322501
1083,834564140557
1084,4554164472611
1085,310053432015
1086,201712520315
1087,12848572172
1088,311732453165
1089,19282624347
1090,3681058979665
1091,1440944268399
1092,16222941302868
1093,7060379854
1094,3898539571602
1095,817973294361
1096,1854825918562
1097,13203909918
1098,201281985594
1099,456658208866
1100,4423396967
1101,30215628621
1102,1348147047939
1103,308813711000
1104,324207353131
1105,6825975381964
1106,510503421490
1107,3873875584921
1108,662226031989
1109,2701476747178
1110,324204074037
1111,2565940134280
1112,678981172475
1113,3797572069883
1114,20156862520
1115,48811499483048
1116,37779085087150
1117,28567551442474
1118,604959543
1119,363264214053
1120,1271840218060
1121,228963541391
1122,1545413715953
1123,239262978290
1124,9660527912536
1125,3188218714917
1126,1879239705437
1127,14183632597471
1128,1518552253
1129,15181777381801
1130,1115578897975
1131,36648228163899
1132,335355591098
1133,690291914839
1134,24595672256
1135,11286499877
1136,27235319957
1137,31840008088814
1138,315678729836
1139,1535364576502
1140,1059494211414
1141,3223299858751
1142,34964866187144
1143,280087053959
1144,1571181088739
1145,8597862115
1146,389644875632
1147,364926211569
1148,1559343958072
1149,1016742241526
1150,269264145352
1151,2100559674381
1152,1990946360766
1153,25639360090033
1154,8494749087137
1155,67630001579699
1156,67645527737943
1157,67555280448709
1158,67551186850516
1159,67547796911817
1160,67511755399781
1161,67587355364437
1162,803710085025
1163,67587770887611
1164,67550592714855
1165,67428019584932
1166,67619304481126
1167,67562713928775
1168,67466683473873
1169,68786634608251
1170,67620485105855
1171,67602178769167
1172,67600520452571
1173,67705593044561
1174,67575288356249
1175,67569740533601
1176,67582724507421
1177,67706517564830
1178,67583379677188
1179,67579950122090
1180,67551616622450
1181,67644111913290
1182,67612092410718
1183,67605123994766
1184,67470090086605
1185,67631009380608
1186,67628105109439
1187,67568832219963
1188,67539575254662
1189,67522601671118
1190,67664100249725
1191,67587544704650
1192,67587369586078
1193,67583445830776
1194,67572229748674
1195,67540360464554
1196,5189925291426
1197,67629315058600
1198,11654136818896
1199,14989921849460
1200,2093448629142
1201,1675573424947
1202,1364640478450
1203,19358429480674
1204,23786010475515
1205,2033090294139
1206,15045023373718
1207,3259754112773
1208,5995848344521
1209,65609040769493
1210,2002221455175
1211,1338441319769
1212,15076205527737
1213,4497182696999
1214,28106013859330
1215,8141780461024
1216,6644654325930
1217,2003065245246
1218,16792647588354
1219,1742892995435
1220,13833647133263
1221,16085941446548
1222,7040694306307
1223,14486050116557
1224,4000378287243
1225,14952867319005
1226,52840458794334
1227,36830584424072
1228,14545534136218
1229,27116815167335
1230,13863904758766
1231,39760331442279
1232,3060643315245
1233,6920256651030
1234,19105217011177
1235,22357159768799
1236,26105548335221
1237,21495197537297
1238,8856370185355
1239,2922747318321
1240,66877917396151
1241,67481618607316
1242,15049649922796
1243,8060567901998
1244,1001387468307
1245,32105871049556
1246,19384135865785
1247,32095813517439
1248,32101068232074
1249,32104169476555
1250,32109568210610
1251,32114682883653
1252,61840844735011
1253,25064315030619
1254,12072131492433
1255,13840036538472
1256,32092807669988
1257,23833067488889
1258,51074523498086
1259,32098466753402
1260,32101678244695
1261,32107492471121
1262,32110218630598
1263,7588314455556
1264,54431179405942
1265,64707798263779
1266,45564889727463
1267,8123656375250
1268,54253183031508
1269,54492514298700
1270,55815825209784
1271,10126153866837
1272,7522124373026
1273,40474859394092
1274,10021544665239
1275,2425745882921
1276,32096054298592
1277,32106535913647
1278,3014825962572
1279,707160795244
1280,7706072445222
1281,58983685272290
1282,61409371749012
1283,4398058726639
1284,40015859257845
1285,975608753671
1286,18069096373816
1287,69172580879721
1288,31291292812453
1289,6571318426840
1290,543432126105
1291,68541390729466
1292,68471117359035
1293,68378792359910
1294,68222692906741
1295,68113458555472
1296,68093307088728
1297,66262406461540
1298,66198870203050
1299,66192045642623
1300,1989135894105
1301,66349790307039
1302,66159353862045
1303,66140454374349
1304,66112892569896
1305,68116460824391
1306,66774284164540
1307,668022972920
1308,2250034575484
1309,1273658738370
1310,5691327124759
1311,54477683346466
1312,3170540903153
1313,4573061364191
1314,1428046435253
1315,23173433463508
1316,642856758470
1317,27151256468361
1318,3833994130425
1319,4514492456714
1320,64405885736962
1321,7092398933384
1322,63934532028275
1323,63977681560683
1324,24568936021148
1325,7997451775216
1326,6990993711381
1327,5940795360219
1328,18245951775385
1329,67364426312113
1330,67438384860647
1331,67385210945992
1332,67432837727091
1333,21444229983948
1334,6710208733979
1335,64335325356987
1336,19934930468068
1337,23897676183875
1338,40191113692021
1339,7681611879294
1340,18613552067557
1341,54286876498029
1342,21839420554590
1343,57161977019623
1344,23753251119931
1345,63348440048148
1346,63095348116466
1347,63676377879410
1348,64000000000000
1349,63542424584980
1350,64000000000000
1351,63946011640857
1352,63955702615364
1353,64000000000000
1354,63985228882272
1355,63778716513086
1356,64000000000000
1357,63538909148182
1358,64000000000000
1359,64000000000000
1360,62999695714493
1361,62999695723204
1362,61999391442925
1363,63911327066173
1364,6150737185031
1365,26830426428250
1366,50044741346203
1367,50047254180070
1368,25167765163671
1369,62827051270487
1370,60105035582637
1371,64818927505754
1372,50039719010855
1373,50281421943228
1374,64997364185993
1375,51886268919747
1376,64767467177075
1377,65268269261508
1378,64328615445027
1379,65731817434982
1380,65891689728227
1381,50052263649242
1382,25906653464983
1383,56337060394841
1384,60470356039707
1385,65000004590510
1386,65000962107973
1387,63100159569180
1388,65000048200869
1389,58218072603383
1390,64765377097604
1391,64894086431689
1392,65024099918470
1393,64328594406327
1394,10032340863877
1395,12633393880678
